subj,RT,acc,aftrIncorr,chngResp,cartoon,clip,afterPeak,before1stBound,dist,peak
17.0,33.88064127513701,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
17.0,-13.982068390324912,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,4.299999999999997,1.0
,,,,,,,,,,
17.0,-25.707487721248867,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
17.0,-60.5701973867109,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.5999999999999943,0.05448868454964294
17.0,-25.432907052172823,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.900000000000006,0.0
17.0,47.70438328236526,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.900000000000006,0.0
17.0,160.84167361690322,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.0,0.0
17.0,450.9789639514413,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.0,-20.648132703178362,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,1.8000000000000114,0.3531787111025192
17.0,425.4891576313597,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.05448868454964294
17.0,-71.37355203410232,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.599999999999994,0.8052398937884948
17.0,498.76373830043576,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
17.0,72.90102863497384,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.800000000000011,0.05448868454964294
17.0,14.038318969511806,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,18.30000000000001,0.7013099734471236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.0,-84.72606801964582,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.0999999999999943,1.9636584986795085
17.0,-99.58877768510774,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.300000000000011,0.10897736909928588
17.0,-75.45148735056978,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.0,0.24420134200323332
17.0,-183.3141970160317,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.599999999999994,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
17.0,-123.90232601241757,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.0,0.0
17.0,-88.76503567787961,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.199999999999989,0.05448868454964294
17.0,-42.62774534334153,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,9.699999999999989,0.4571086314438904
,,,,,,,,,,
17.0,-61.353164674265486,1.0,-1.0,-1.0,1.0,5.0,1.0,-1.0,0.0,1.158418604891014
17.0,-268.2158743397274,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.199999999999989,0.05448868454964294
17.0,-230.07858400518944,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.400000000000006,0.8415813951089858
17.0,-196.94129367065136,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.099999999999994,2.4652080520193995
,,,,,,,,,,
17.0,32.33328699842468,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8000000000000114,0.0
17.0,163.47057733296276,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,5.699999999999989,0.0
17.0,126.60786766750084,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.899999999999977,0.0
,,,,,,,,,,
17.0,104.88244833657689,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.8999999999999773,1.4026199468942473
17.0,178.01973867111496,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.899999999999977,0.8415813951089858
17.0,97.15702900565293,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.100000000000023,0.24420134200323332
17.0,131.294319340191,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.600000000000023,0.10897736909928588
17.0,-1.5683903252710252,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.100000000000023,0.5428913685561096
17.0,-167.43109999073295,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.100000000000023,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.0,-114.05819664535261,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.30000000000001137,0.0
17.0,62.07909368918547,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.6468212888974807
17.0,44.21638402372355,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
17.0,147.35367435826151,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.5,0.4571086314438904
,,,,,,,,,,
17.0,-41.37174497266244,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.6000000000000227,0.21795473819857175
,,,,,,,,,,
17.0,134.90283569641372,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.6000000000000227,0.4026199468942474
17.0,-54.95987396904832,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.3000000000000114,0.8597285783381378
17.0,-137.82258363451024,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.199999999999989,0.24420134200323332
17.0,-186.68529329997216,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.199999999999989,0.0
,,,,,,,,,,
17.0,-199.4107126308961,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.10000000000002274,1.5610385517852614
17.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
17.0,10.726577703641851,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,7.600000000000023,0.24420134200323332
17.0,-55.13613196182007,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,10.5,0.9142172628877808
17.0,-103.99884162728199,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
17.0,95.13844870725598,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.30000000000001,0.9142172628877808
,,,,,,,,,,
,,,,,,,,,,
18.0,127.6845784578461,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,2.8,0.0
18.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,1.0,5.699999999999999,0.05448868454964294
18.0,,0.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,9.9,0.4571086314438904
18.0,291.3974737473751,1.0,1.0,1.0,1.0,5.0,-1.0,1.0,14.0,0.945511315450357
18.0,-125.88963096309601,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,17.4,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
18.0,-294.03804980498023,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,2.8999999999999986,0.7013099734471236
18.0,,0.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.899999999999999,0.05448868454964294
18.0,-145.32515451545123,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.399999999999999,0.0
18.0,-32.61225922592223,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.200000000000003,1.0050474487579146
,,,,,,,,,,
,,,,,,,,,,
18.0,-108.47357335733545,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.799999999999997,1.5378439197981948
,,,,,,,,,,
18.0,-144.04778277827756,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.3999999999999986,0.945511315450357
18.0,-39.334887488748564,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.099999999999994,0.05448868454964294
18.0,41.378007800780324,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.099999999999994,0.48840268400646664
18.0,-171.90909690969067,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
18.0,-47.19620162016167,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,17.400000000000006,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
18.0,-23.631725172517008,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
18.0,294.081170117012,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.299999999999997,1.0
,,,,,,,,,,
18.0,-11.493039303930118,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
18.0,-144.78014401440112,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.5999999999999943,0.05448868454964294
18.0,114.93275127512777,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.900000000000006,0.0
18.0,65.64564656465677,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.900000000000006,0.0
18.0,-105.64145814581434,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.0,0.0
18.0,-140.92856285628534,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
18.0,-107.51250525052478,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.8000000000000114,0.3531787111025192
18.0,-125.7996099609959,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.05448868454964294
18.0,-425.0867146714669,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.599999999999994,0.8052398937884948
18.0,188.6261806180621,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
18.0,70.339075907591,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.800000000000011,0.05448868454964294
18.0,120.05197119712,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.30000000000001,0.7013099734471236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
18.0,,0.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.0999999999999943,1.9636584986795085
18.0,-32.95776177617745,1.0,1.0,-1.0,1.0,5.0,-1.0,-1.0,6.300000000000011,0.10897736909928588
18.0,-187.24486648664845,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,9.0,0.24420134200323332
18.0,96.46802880288055,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.599999999999994,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
18.0,58.60671467146733,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.0,0.0
18.0,-159.68039003900367,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.199999999999989,0.05448868454964294
18.0,-68.96749474947478,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.699999999999989,0.4571086314438904
,,,,,,,,,,
18.0,194.45829582958322,1.0,-1.0,-1.0,1.0,5.0,1.0,-1.0,0.0,1.158418604891014
18.0,-187.8288088808879,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.199999999999989,0.05448868454964294
18.0,53.88408640864111,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.400000000000006,0.8415813951089858
18.0,-92.40301830183,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.099999999999994,2.4652080520193995
,,,,,,,,,,
18.0,438.0227722772279,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8000000000000114,0.0
18.0,-99.26433243324311,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,5.699999999999989,0.0
18.0,-25.55143714371411,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.899999999999977,0.0
,,,,,,,,,,
18.0,-80.12564656465622,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.8999999999999773,1.4026199468942473
18.0,346.58724872487267,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.899999999999977,0.8415813951089858
18.0,43.30014401440167,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.100000000000023,0.24420134200323332
18.0,-111.98696069606945,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.600000000000023,0.10897736909928588
18.0,339.72593459345956,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.100000000000023,0.5428913685561096
18.0,183.43882988298844,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.100000000000023,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
18.0,-67.85800780077989,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.30000000000001137,0.0
18.0,-51.145112511251,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.6468212888974807
18.0,-214.432217221722,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
18.0,577.280678067807,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.5,0.4571086314438904
,,,,,,,,,,
18.0,350.7064686468649,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.6000000000000227,0.21795473819857175
,,,,,,,,,,
18.0,-68.86774077407722,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.6000000000000227,0.4026199468942474
18.0,-349.15484548454833,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.3000000000000114,0.8597285783381378
18.0,,0.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.199999999999989,0.24420134200323332
18.0,-288.44195019501933,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,9.199999999999989,0.0
,,,,,,,,,,
18.0,-272.01615961596144,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.10000000000002274,1.5610385517852614
18.0,25.696735673567446,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
18.0,-136.59036903690355,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.600000000000023,0.24420134200323332
18.0,-145.87747374737455,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.5,0.9142172628877808
18.0,-21.164578457845664,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
18.0,517.5483168316833,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,17.30000000000001,0.9142172628877808
,,,,,,,,,,
,,,,,,,,,,
19.0,-57.055478530478695,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,2.8,0.0
19.0,-88.5932724932726,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,5.699999999999999,0.05448868454964294
19.0,87.8689335439334,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,9.9,0.4571086314438904
19.0,-56.668860418860504,1.0,-1.0,-1.0,1.0,5.0,-1.0,1.0,14.0,0.945511315450357
19.0,-177.20665438165452,1.0,-1.0,1.0,1.0,5.0,-1.0,1.0,17.4,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
19.0,-114.35783023283034,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8999999999999986,0.7013099734471236
19.0,-42.89562419562435,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.899999999999999,0.05448868454964294
19.0,42.56658184158175,1.0,1.0,1.0,1.0,5.0,-1.0,-1.0,10.399999999999999,0.0
19.0,-57.97121212121226,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.200000000000003,1.0050474487579146
,,,,,,,,,,
,,,,,,,,,,
19.0,-145.58459400959407,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.799999999999997,1.5378439197981948
,,,,,,,,,,
19.0,58.33981806481802,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.3999999999999986,0.945511315450357
19.0,33.802024102024006,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.099999999999994,0.05448868454964294
19.0,-0.7357698607700058,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,10.099999999999994,0.48840268400646664
19.0,-149.2735638235639,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
19.0,165.18864221364208,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.400000000000006,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
19.0,-42.50032760032764,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
19.0,403.96187843687835,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,4.299999999999997,1.0
,,,,,,,,,,
19.0,-106.11370948870956,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.7000000000000028,0.29869002655287624
19.0,7.348496548496428,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.5999999999999943,0.05448868454964294
19.0,-31.18929741429747,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.900000000000006,0.0
19.0,-73.72709137709148,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.900000000000006,0.0
19.0,23.73511466011462,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.0,0.0
19.0,-80.8026793026794,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
19.0,-26.180618930618948,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,1.8000000000000114,0.3531787111025192
19.0,-39.71841289341296,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.05448868454964294
19.0,-94.25620685620686,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.599999999999994,0.8052398937884948
19.0,-87.79400081900087,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
19.0,-69.33179478179477,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,15.800000000000011,0.05448868454964294
19.0,104.13041125541122,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,18.30000000000001,0.7013099734471236
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
19.0,-52.70973440973444,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.0999999999999943,1.9636584986795085
19.0,-31.24752837252845,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,6.300000000000011,0.10897736909928588
19.0,-57.78532233532235,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.0,0.24420134200323332
19.0,-41.32311629811636,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.599999999999994,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
19.0,-33.93649818649817,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.0,0.0
19.0,-17.474292149292182,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.199999999999989,0.05448868454964294
19.0,-60.01208611208608,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,9.699999999999989,0.4571086314438904
,,,,,,,,,,
19.0,-75.0876740376741,1.0,-1.0,-1.0,1.0,5.0,1.0,-1.0,0.0,1.158418604891014
19.0,-68.625468000468,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.199999999999989,0.05448868454964294
19.0,-47.1632619632619,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.400000000000006,0.8415813951089858
19.0,-83.70105592605591,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,11.099999999999994,2.4652080520193995
,,,,,,,,,,
19.0,37.223356148356174,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,2.8000000000000114,0.0
19.0,95.68556218556216,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,5.699999999999989,0.0
19.0,225.14776822276826,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,8.899999999999977,0.0
,,,,,,,,,,
19.0,-58.92781970281976,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.8999999999999773,1.4026199468942473
19.0,147.53438633438634,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.899999999999977,0.8415813951089858
19.0,66.99659237159244,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.100000000000023,0.24420134200323332
19.0,-18.54120159120157,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,11.600000000000023,0.10897736909928588
19.0,-36.07899555399558,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.100000000000023,0.5428913685561096
19.0,9.383210483210519,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,18.100000000000023,0.05448868454964294
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
19.0,-24.99472914472915,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,0.30000000000001137,0.0
19.0,14.467476892476952,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,4.5,0.6468212888974807
19.0,77.92968292968294,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,8.399999999999977,0.24420134200323332
19.0,50.39188896688904,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,12.5,0.4571086314438904
,,,,,,,,,,
19.0,182.31630104130113,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,1.6000000000000227,0.21795473819857175
,,,,,,,,,,
19.0,-36.759286884286894,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.6000000000000227,0.4026199468942474
19.0,35.70291915291921,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,3.3000000000000114,0.8597285783381378
19.0,20.165125190125195,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,6.199999999999989,0.24420134200323332
19.0,73.6273312273313,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,9.199999999999989,0.0
,,,,,,,,,,
19.0,12.551743301743386,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,0.10000000000002274,1.5610385517852614
19.0,2.0139493389493737,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,3.6999999999999886,0.5428913685561096
19.0,33.476155376155475,1.0,-1.0,-1.0,1.0,5.0,-1.0,-1.0,7.600000000000023,0.24420134200323332
19.0,-98.06163858663854,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,10.5,0.9142172628877808
19.0,-112.59943254943255,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,14.5,0.05448868454964294
19.0,-33.13722651222645,1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0,17.30000000000001,0.9142172628877808
,,,,,,,,,,
,,,,,,,,,,
24.0,552.3563677898339,1.0,-1.0,-1.0,1.0,6.0,-1.0,1.0,1.7999999999999998,0.0
24.0,,,-1.0,-1.0,1.0,6.0,-1.0,1.0,5.699999999999999,0.05448868454964294
24.0,-1819.538866051083,1.0,-1.0,-1.0,1.0,6.0,-1.0,1.0,9.2,0.4571086314438904
24.0,12.56590010800005,1.0,-1.0,1.0,1.0,6.0,-1.0,1.0,12.600000000000001,0.7013099734471236
24.0,314.6706662670831,1.0,-1.0,-1.0,1.0,6.0,-1.0,1.0,16.2,0.29869002655287624
24.0,-4.224567573833838,1.0,-1.0,-1.0,1.0,6.0,-1.0,1.0,19.2,0.0
,,,,,,,,,,
,,,,,,,,,,
24.0,-43.91026909658444,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,0.7999999999999972,0.40766739565216215
24.0,-96.80550293750139,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,5.100000000000001,0.24420134200323332
24.0,78.29926322158167,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,8.5,0.0
24.0,-94.59597061933528,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,12.200000000000003,0.0
24.0,12.50879553974778,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,15.5,2.4833552352485513
,,,,,,,,,,
24.0,43.613561698830836,1.0,1.0,1.0,1.0,6.0,-1.0,-1.0,3.1000000000000014,1.5378439197981948
,,,,,,,,,,
24.0,-205.17690598300305,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,1.0,0.7557986579967666
24.0,-155.07213982392,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,5.5,0.29869002655287624
24.0,44.03262633516306,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,8.700000000000003,0.24420134200323332
24.0,-87.86260750575389,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,12.5,0.24420134200323332
24.0,-33.75784134667083,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,15.700000000000003,0.24420134200323332
24.0,-9.653075187587774,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,19.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
24.0,-160.0244782330892,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,3.700000000000003,0.6518687376553954
,,,,,,,,,,
24.0,480.1850540850769,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,2.299999999999997,0.24420134200323332
24.0,-123.71017975584004,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,6.299999999999997,0.0
24.0,-38.60541359675699,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,10.200000000000003,0.0
24.0,-102.50064743767393,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,13.0,0.0
24.0,242.60411872140912,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,16.700000000000003,0.0
24.0,20.708884880492178,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,19.799999999999997,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
24.0,,0.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,0.30000000000001137,0.5973800531057526
24.0,39.65178031223991,1.0,1.0,1.0,1.0,6.0,-1.0,-1.0,3.3000000000000114,0.24420134200323332
24.0,374.75654647132296,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,6.0,0.10897736909928588
24.0,282.861312630406,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,10.400000000000006,0.10897736909928588
24.0,532.9660787894891,1.0,-1.0,1.0,1.0,6.0,-1.0,-1.0,14.199999999999989,0.24420134200323332
24.0,193.07084494857213,1.0,-1.0,-1.0,1.0,6.0,-1.0,-1.0,17.5,0.29869002655287624
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
