subj,RT,acc,aftrIncorr,chngResp,cartoon,clip,afterPeak,before1stBound,dist,peak
9.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.3531787111025192
9.0,51.758645492094956,1.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,9.0,0.10897736909928588
9.0,108.4480558325024,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,12.800000000000011,0.0
9.0,198.13746617290963,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.30000000000001,0.0
,,,,,,,,,,
9.0,-148.4837131462756,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.6000000000000227,2.0181471832291518
9.0,244.20569719413174,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.800000000000011,0.6468212888974807
9.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,9.5,0.4026199468942474
9.0,184.89510753453908,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,12.5,0.0
9.0,236.5845178749464,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.1999999999999886,0.9768053680129333
9.0,-170.72607178464625,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,4.0,0.05448868454964294
9.0,273.9633385557611,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.5,0.4026199468942474
9.0,-72.34725110383158,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.600000000000023,1.2210067100161666
9.0,141.34215923657575,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.8999999999999773,0.46215608020180504
9.0,17.031569576983202,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.399999999999977,0.05448868454964294
9.0,-43.27902008260946,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,9.5,0.24420134200323332
9.0,209.41039025779787,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.5,0.24420134200323332
9.0,-98.9001994017948,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,16.600000000000023,0.9505587642082716
9.0,14.789210938612541,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.8999999999999773,0.2724434227482147
9.0,-41.521378720980124,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.399999999999977,1.9273641322212052
9.0,-57.83196838057279,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.6999999999999886,1.0595361333075575
9.0,11.857441959834546,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,6.899999999999977,0.10897736909928588
9.0,40.54685230024188,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,10.699999999999989,0.0
9.0,-132.76373735935067,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.899999999999977,0.0
9.0,-170.07432701894334,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.100000000000023,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
9.0,8.993904002278668,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,1.0,0.891022630900714
9.0,-47.316685657314,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.8000000000000114,0.05448868454964294
9.0,-101.62727531690666,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.899999999999977,0.48840268400646664
9.0,-26.937864976499327,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.399999999999977,0.24420134200323332
9.0,-114.24845463609199,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,14.199999999999989,0.4571086314438904
9.0,-211.55904429568454,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
9.0,,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.6000000000000227,1.4520611826859755
9.0,17.645648767981584,1.0,1.0,-1.0,0.0,2.0,1.0,-1.0,3.3000000000000114,0.0
9.0,3.3350591083889185,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.0,0.0
9.0,47.02446944879625,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.699999999999989,0.0
9.0,-20.286120210796412,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,12.600000000000023,0.0
9.0,37.40329012961092,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,16.19999999999999,0.05448868454964294
9.0,-83.90729952998174,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,18.80000000000001,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10.0,,,-1.0,-1.0,0.0,2.0,-1.0,1.0,1.0,0.0
10.0,-913.6846702755909,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,2.5,0.0
10.0,-71.73117032246,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,7.1,0.0
10.0,-126.77767036932914,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,11.4,0.0
10.0,654.1758295838017,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,15.0,2.9091698141298656
10.0,-181.87067046306743,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.3000000000000007,0.8102873425464096
10.0,-202.91717050993657,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.899999999999999,0.05448868454964294
10.0,-195.9636705568057,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.100000000000001,0.5428913685561096
10.0,426.98982939632515,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.100000000000001,0.29869002655287624
10.0,49.94332934945601,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.5,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10.0,-112.38217097862798,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.299999999999997,0.40766739565216215
10.0,-70.42867102549712,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,6.700000000000003,0.05448868454964294
10.0,-95.47517107236627,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.1352239729039475
10.0,-57.52167111923541,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.9000000000000057,0.5428913685561096
10.0,107.43182883389545,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.799999999999997,0.40766739565216215
10.0,-168.6146712129737,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.5999999999999943,1.2673959739903
10.0,-95.66117125984283,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.099999999999994,2.963658498679509
10.0,312.292328693288,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.0,1.4884026840064666
10.0,332.2458286464189,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,4.700000000000003,0.3531787111025192
10.0,220.19932859954974,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.299999999999997,0.29869002655287624
10.0,-179.8471714473194,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.799999999999997,0.05448868454964294
10.0,-269.89367149418854,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.7507512092388515
10.0,-194.94017154105768,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,3.700000000000003,0.29869002655287624
10.0,404.0133284120732,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.400000000000006,0.24420134200323332
10.0,49.96682836520404,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,10.400000000000006,0.891022630900714
10.0,-142.0796716816651,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.0,0.05448868454964294
10.0,-242.12617172853425,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,2.3430838135866896
10.0,329.8273282245966,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.700000000000003,0.21795473819857175
10.0,216.78082817772747,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.700000000000003,0.24420134200323332
10.0,-204.26567186914144,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.700000000000003,0.0
10.0,162.6878280839892,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,12.799999999999997,0.24420134200323332
10.0,-69.35867196287973,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.299999999999997,0.2724434227482147
10.0,-81.40517200974887,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.799999999999997,4.351183234162199
10.0,72.54832794338199,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,4.199999999999989,0.0
10.0,-51.49817210348715,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.400000000000006,0.05448868454964294
10.0,-159.5446721503563,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
10.0,171.40882780277457,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.599999999999994,0.0
10.0,-272.6376722440946,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.599999999999994,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10.0,234.17632756842886,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.1999999999999886,1.4389614482147381
10.0,-169.87017247844028,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.6518687376553954
10.0,364.0833274746906,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.5,0.05448868454964294
10.0,93.03682742782144,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.099999999999994,0.0
10.0,231.9903273809523,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.300000000000011,0.29869002655287624
10.0,21.943827334083153,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.30000000000001137,1.3168372097820282
10.0,-147.102672712786,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,0.05448868454964294
10.0,249.85082724034487,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.0,0.29869002655287624
10.0,755.8043271934757,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.599999999999994,0.6468212888974807
10.0,22.757827146606587,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.300000000000011,0.3531787111025192
10.0,-135.28867290026255,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.900000000000006,1.7557986579967664
10.0,-144.3351729471317,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,1.2936425777949614
10.0,-326.38167299400084,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.800000000000011,0.3531787111025192
10.0,-266.42817304087,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.05448868454964294
10.0,-351.4746730877391,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.599999999999994,0.4026199468942474
10.0,169.47882686539174,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10.0,913.2928266779152,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.8000000000000114,2.3430838135866896
10.0,542.246326631046,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,4.099999999999994,0.945511315450357
10.0,292.1998265841769,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.099999999999994,0.7326040260097
10.0,58.15332653730775,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.5,0.4026199468942474
10.0,-353.8931735095614,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.800000000000011,0.3531787111025192
10.0,-318.93967355643053,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.3000000000000114,0.1634660536489288
10.0,-199.98617360329968,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.3531787111025192
10.0,-250.03267365016882,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,9.0,0.10897736909928588
10.0,-247.07917369703796,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,12.800000000000011,0.0
10.0,80.8743262560929,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.30000000000001,0.0
,,,,,,,,,,
10.0,36.78132616235462,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.6000000000000227,2.0181471832291518
10.0,284.7348261154855,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.800000000000011,0.6468212888974807
10.0,871.6883260686163,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.4026199468942474
10.0,76.64182602174719,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,12.5,0.0
10.0,-207.40467402512195,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.1999999999999886,0.9768053680129333
10.0,-86.45117407199109,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,4.0,0.05448868454964294
10.0,-266.49767411886023,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.5,0.4026199468942474
10.0,-239.54417416572937,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.600000000000023,1.2210067100161666
10.0,,0.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.8999999999999773,0.46215608020180504
10.0,-17.590674212598515,1.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,5.399999999999977,0.05448868454964294
10.0,398.36282574053234,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.24420134200323332
10.0,51.3163256936632,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.5,0.24420134200323332
10.0,-182.73017435320594,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,16.600000000000023,0.9505587642082716
10.0,-254.77667440007508,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.8999999999999773,0.2724434227482147
10.0,-164.82317444694422,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.399999999999977,1.9273641322212052
10.0,-340.86967449381336,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.6999999999999886,1.0595361333075575
10.0,-165.9161745406824,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.899999999999977,0.10897736909928588
10.0,-177.96267458755153,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,10.699999999999989,0.0
10.0,-195.00917463442067,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.899999999999977,0.0
10.0,-121.05567468128982,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.100000000000023,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
10.0,284.80482517810265,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.0,0.891022630900714
10.0,183.7583251312335,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.8000000000000114,0.05448868454964294
10.0,449.7118250843645,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.899999999999977,0.48840268400646664
10.0,131.66532503749534,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.399999999999977,0.24420134200323332
10.0,-71.3811750093738,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.199999999999989,0.4571086314438904
10.0,1.572324943757053,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
10.0,310.1538245219348,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.6000000000000227,1.4520611826859755
10.0,244.10732447506564,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,3.3000000000000114,0.0
10.0,79.0608244281965,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.0,0.0
10.0,331.01432438132736,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.699999999999989,0.0
10.0,-200.03217566554179,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,12.600000000000023,0.0
10.0,68.92132428758907,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,16.19999999999999,0.05448868454964294
10.0,-190.12517575928007,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,18.80000000000001,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11.0,241.0461441213655,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,1.0,0.0
11.0,-99.5949704445278,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,2.5,0.0
11.0,22.76391498957878,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,7.1,0.0
11.0,1.1228004236854758,1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,11.4,0.0
11.0,141.48168585779217,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,15.0,2.9091698141298656
11.0,-122.15942870810113,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.3000000000000007,0.8102873425464096
11.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.899999999999999,0.05448868454964294
11.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,9.100000000000001,0.5428913685561096
11.0,30.19945672600545,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,13.100000000000001,0.29869002655287624
11.0,570.5583421601121,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.5,0.24420134200323332
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11.0,-227.9294598011411,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.299999999999997,0.40766739565216215
11.0,-283.5705743670345,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.700000000000003,0.05448868454964294
11.0,370.7883110670722,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.1352239729039475
11.0,8.147196501178769,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.9000000000000057,0.5428913685561096
11.0,-23.493918064714535,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.799999999999997,0.40766739565216215
11.0,-126.13503263060784,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.5999999999999943,1.2673959739903
11.0,-28.776147196501142,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.099999999999994,2.963658498679509
11.0,-228.41726176239445,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.0,1.4884026840064666
11.0,-44.05837632828775,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.700000000000003,0.3531787111025192
11.0,-45.69949089418117,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.299999999999997,0.29869002655287624
11.0,-174.34060546007447,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.799999999999997,0.05448868454964294
11.0,,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.4000000000000057,1.7507512092388515
11.0,-233.98172002596777,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.700000000000003,0.29869002655287624
11.0,-174.6228345918612,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.400000000000006,0.24420134200323332
11.0,-102.2639491577545,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,10.400000000000006,0.891022630900714
11.0,6.0949362763522,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.0,0.05448868454964294
11.0,-281.5461782895411,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.0,2.3430838135866896
11.0,-272.1872928554344,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.700000000000003,0.21795473819857175
11.0,-213.8284074213277,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.700000000000003,0.24420134200323332
11.0,140.53047801277887,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.700000000000003,0.0
11.0,-208.11063655311443,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,12.799999999999997,0.24420134200323332
11.0,-415.75175111900785,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.299999999999997,0.2724434227482147
11.0,-375.39286568490115,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.799999999999997,4.351183234162199
11.0,65.96601974920554,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.199999999999989,0.0
11.0,19.32490518331224,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.400000000000006,0.05448868454964294
11.0,-194.31620938258106,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.800000000000011,0.05448868454964294
11.0,14.042676051525632,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.599999999999994,0.0
11.0,86.40156148563233,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,17.599999999999994,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11.0,-178.1628967779411,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.1999999999999886,1.4389614482147381
11.0,-120.80401134383442,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.6518687376553954
11.0,-251.44512590972772,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,8.5,0.05448868454964294
11.0,-341.086240475621,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.099999999999994,0.0
11.0,-378.72735504151433,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,14.300000000000011,0.29869002655287624
11.0,91.63153039259214,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,0.30000000000001137,1.3168372097820282
11.0,60.99041582669906,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,0.05448868454964294
11.0,,0.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.0,0.29869002655287624
11.0,-175.65069873919447,1.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,9.599999999999994,0.6468212888974807
11.0,-73.29181330508777,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.300000000000011,0.3531787111025192
11.0,575.0670721290189,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,15.900000000000006,1.7557986579967664
11.0,-83.57404243687438,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.300000000000011,1.2936425777949614
11.0,-387.2151570027677,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,6.800000000000011,0.3531787111025192
11.0,117.14372843133901,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.05448868454964294
11.0,9.502613865445483,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.599999999999994,0.4026199468942474
11.0,,,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11.0,-335.06184439812773,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.8000000000000114,2.3430838135866896
11.0,518.297041035979,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,4.099999999999994,0.945511315450357
11.0,-65.34407352991434,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.099999999999994,0.7326040260097
11.0,-151.98518809580764,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.5,0.4026199468942474
11.0,-482.6263026617012,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,14.800000000000011,0.3531787111025192
11.0,167.73258277240575,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,2.3000000000000114,0.1634660536489288
11.0,-202.90853179348778,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.300000000000011,0.3531787111025192
11.0,1820.450353640619,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.0,0.10897736909928588
11.0,2013.8092390747256,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,12.800000000000011,0.0
11.0,2133.168124508832,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.30000000000001,0.0
,,,,,,,,,,
11.0,-112.11410462295453,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.6000000000000227,2.0181471832291518
11.0,-566.7552191888476,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,5.800000000000011,0.6468212888974807
11.0,,,-1.0,-1.0,0.0,2.0,-1.0,-1.0,9.5,0.4026199468942474
11.0,,,-1.0,-1.0,0.0,2.0,-1.0,-1.0,12.5,0.0
11.0,-118.39633375474114,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.1999999999999886,0.9768053680129333
11.0,,,-1.0,1.0,0.0,2.0,1.0,-1.0,4.0,0.05448868454964294
11.0,511.96255167936556,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.5,0.4026199468942474
11.0,-766.6785628865277,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,11.600000000000023,1.2210067100161666
11.0,,,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.8999999999999773,0.46215608020180504
11.0,,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,5.399999999999977,0.05448868454964294
11.0,-478.31967745242105,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,9.5,0.24420134200323332
11.0,,,-1.0,1.0,0.0,2.0,-1.0,-1.0,13.5,0.24420134200323332
11.0,393.03920798168565,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,16.600000000000023,0.9505587642082716
11.0,784.3980934157923,1.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,3.8999999999999773,0.2724434227482147
11.0,,,-1.0,1.0,0.0,2.0,-1.0,-1.0,7.399999999999977,1.9273641322212052
11.0,,,-1.0,1.0,0.0,2.0,1.0,-1.0,2.6999999999999886,1.0595361333075575
11.0,-354.24302115010096,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,6.899999999999977,0.10897736909928588
11.0,-189.88413571599426,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,10.699999999999989,0.0
11.0,-374.52525028188757,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,13.899999999999977,0.0
11.0,60.8336351522189,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.100000000000023,0.4026199468942474
,,,,,,,,,,
,,,,,,,,,,
11.0,,,-1.0,1.0,0.0,2.0,1.0,-1.0,1.0,0.891022630900714
11.0,-721.089708545461,1.0,-1.0,1.0,0.0,2.0,1.0,-1.0,3.8000000000000114,0.05448868454964294
11.0,-255.7308231113543,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,7.899999999999977,0.48840268400646664
11.0,-616.3719376772476,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,11.399999999999977,0.24420134200323332
11.0,-855.0130522431409,1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,14.199999999999989,0.4571086314438904
11.0,-388.65416680903445,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,17.0,0.0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
11.0,-215.78308333618088,1.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.6000000000000227,1.4520611826859755
